time,open,high,low,close,tick_volume,spread,real_volume
2016-03-09 00:00:00,409.71,416.44,407.96,411.7,5582,0,0
2016-03-10 00:00:00,411.73,415.12,408.81,414.96,5223,0,0
2016-03-11 00:00:00,414.97,420.99,414.19,416.5,4855,0,0
2016-03-13 00:00:00,413.29,414.0,410.79,413.44,305,0,0
2016-03-14 00:00:00,413.44,415.45,408.8,413.5,4473,0,0
2016-03-15 00:00:00,413.49,415.4,409.9,414.09,5141,0,0
2016-03-16 00:00:00,413.91,415.65,411.78,414.06,4733,0,0
2016-03-17 00:00:00,414.26,416.99,413.27,416.43,4978,0,0
2016-03-18 00:00:00,416.43,416.8,403.0,404.1,5422,0,0
2016-03-20 00:00:00,411.62,412.23,410.01,410.77,307,0,0
2016-03-21 00:00:00,410.77,411.72,408.5,409.99,6394,0,0
2016-03-22 00:00:00,409.98,415.0,409.0,413.92,6766,0,0
2016-03-23 00:00:00,414.08,416.81,411.59,414.97,5979,0,0
2016-03-24 00:00:00,414.96,416.23,411.37,413.17,4892,0,0
2016-03-25 00:00:00,413.16,415.83,411.51,412.73,4228,0,0
2016-03-27 00:00:00,421.18,422.55,419.0,419.0,1202,0,0
2016-03-28 00:00:00,419.29,422.2,416.35,418.99,6317,0,0
2016-03-29 00:00:00,418.61,421.36,407.0,414.0,6409,0,0
2016-03-30 00:00:00,414.01,414.01,408.12,410.57,4681,0,0
2016-03-31 00:00:00,410.86,415.49,409.0,411.99,6292,0,0
2016-04-01 00:00:00,411.99,413.99,408.98,412.31,4658,0,0
2016-04-03 00:00:00,414.67,415.63,413.98,414.34,389,0,0
2016-04-04 00:00:00,414.34,416.38,410.85,414.7,5849,0,0
2016-04-05 00:00:00,414.69,419.95,414.5,417.83,5446,0,0
2016-04-06 00:00:00,417.83,418.99,415.0,416.57,5133,0,0
2016-04-07 00:00:00,416.54,417.7,414.01,416.07,4243,0,0
2016-04-08 00:00:00,416.08,417.75,413.5,415.13,5236,0,0
2016-04-10 00:00:00,416.0,416.52,414.1,415.27,689,0,0
2016-04-11 00:00:00,415.27,416.98,414.1,415.28,979,0,0
2016-04-22 00:00:00,439.5,440.77,434.98,435.0,1506,0,0
2016-04-24 00:00:00,446.3,447.8,444.0,444.87,300,0,0
2016-04-25 00:00:00,444.88,457.32,444.87,451.55,4683,0,0
2016-04-26 00:00:00,451.45,461.16,451.45,459.0,5008,0,0
2016-04-27 00:00:00,458.81,460.66,441.98,442.89,5251,0,0
2016-04-28 00:00:00,442.69,445.86,434.94,441.21,4560,0,0
2016-04-29 00:00:00,441.01,450.06,440.26,448.99,3821,0,0
2016-05-01 00:00:00,447.99,449.21,447.08,447.42,903,0,0
2016-05-02 00:00:00,447.22,449.1,439.0,440.9,4389,0,0
2016-05-03 00:00:00,441.59,446.99,438.8,444.71,4101,0,0
2016-05-04 00:00:00,444.72,447.73,440.01,441.0,3582,0,0
2016-05-05 00:00:00,441.0,444.49,440.01,442.34,4075,0,0
2016-05-06 00:00:00,442.33,452.65,441.52,452.65,3099,0,0
2016-05-08 00:00:00,451.0,451.27,449.91,451.07,256,0,0
2016-05-09 00:00:00,451.0,457.0,449.0,452.66,4157,0,0
2016-05-10 00:00:00,452.46,456.31,445.28,446.85,3974,0,0
